open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1586447100000,7284.88000000,7287.00000000,7282.00000000,7284.92000000,42.85810900,1586447159999,312235.22866408,503,22.72892300,165586.08240497,0
1586447160000,7284.82000000,7285.00000000,7271.00000000,7275.39000000,62.69308200,1586447219999,456238.02870986,785,27.93810400,203344.13875098,0
1586447220000,7275.23000000,7286.99000000,7275.18000000,7284.03000000,49.82779200,1586447279999,362764.91148818,610,32.16289300,234168.72232021,0
1586447280000,7283.83000000,7289.54000000,7282.95000000,7288.37000000,27.54593500,1586447339999,200678.31497095,532,18.68926500,136155.61995010,0
1586447340000,7288.70000000,7288.70000000,7283.73000000,7287.00000000,41.70295400,1586447399999,303866.37629082,552,21.09194900,153675.27423810,0
1586447400000,7287.00000000,7287.95000000,7281.77000000,7283.38000000,18.11455000,1586447459999,131982.72745412,284,12.40284700,90375.85378979,0
1586447460000,7283.38000000,7283.59000000,7274.50000000,7274.78000000,60.89603200,1586447519999,443315.40039462,568,22.55500300,164213.15054568,0
1586447520000,7274.75000000,7279.38000000,7271.89000000,7275.49000000,52.77745300,1586447579999,383993.13836599,722,16.28061200,118460.66458930,0
1586447580000,7275.48000000,7282.87000000,7275.39000000,7281.00000000,30.29529400,1586447639999,220541.08291531,512,17.83185700,129809.32529629,0
1586447640000,7280.15000000,7281.52000000,7275.00000000,7275.00000000,35.75608400,1586447699999,260216.38785492,402,12.01609700,87453.47033537,0
1586447700000,7275.00000000,7275.00000000,7242.00000000,7256.20000000,364.27819700,1586447759999,2643723.55616452,2634,118.29459600,858422.21737974,0
1586447760000,7257.31000000,7273.24000000,7256.21000000,7269.54000000,130.38946700,1586447819999,947113.85998163,922,100.55801700,730424.67153275,0
1586447820000,7268.34000000,7271.53000000,7261.14000000,7268.45000000,36.69626400,1586447879999,266653.80289754,572,13.80730300,100335.36793373,0
1586447880000,7267.97000000,7276.90000000,7264.94000000,7271.68000000,56.05533600,1586447939999,407588.87636669,724,31.48805100,228969.24061843,0
1586447940000,7271.41000000,7284.54000000,7271.41000000,7282.68000000,42.81438900,1586447999999,311691.24999570,612,24.07019500,175220.57183229,0
1586448000000,7283.13000000,7283.33000000,7271.01000000,7275.78000000,50.29353800,1586448059999,366018.17562869,699,15.78845100,114912.03812212,0
1586448060000,7275.82000000,7293.60000000,7275.82000000,7290.56000000,46.38038800,1586448119999,337999.48865307,821,25.87097400,188540.53834218,0
1586448120000,7291.57000000,7295.36000000,7284.54000000,7292.32000000,51.56309300,1586448179999,375932.19968791,555,19.65660300,143353.20503957,0
1586448180000,7292.31000000,7297.00000000,7292.22000000,7295.54000000,35.35319800,1586448239999,257907.74402293,444,24.04500600,175422.26566399,0
1586448240000,7295.54000000,7300.97000000,7294.01000000,7299.56000000,76.82908700,1586448299999,560759.67153987,576,52.70581200,384694.51087996,0
1586448300000,7300.33000000,7303.07000000,7292.23000000,7293.30000000,67.30326000,1586448359999,491134.21968991,656,11.00866900,80338.86855326,0
1586448360000,7294.32000000,7294.75000000,7282.09000000,7287.99000000,61.88385200,1586448419999,451008.63198476,841,26.08830000,190144.69653932,0
1586448420000,7287.99000000,7289.71000000,7278.95000000,7282.09000000,97.03005600,1586448479999,706856.99633552,627,23.50922800,171186.87996752,0
1586448480000,7282.10000000,7289.09000000,7280.90000000,7285.10000000,31.27364700,1586448539999,227832.20591013,424,18.59023800,135431.01075892,0
1586448540000,7285.10000000,7290.47000000,7283.92000000,7287.91000000,63.29625700,1586448599999,461309.55433074,477,26.33781600,191950.58260172,0
1586448600000,7288.66000000,7289.03000000,7280.00000000,7280.00000000,47.54405400,1586448659999,346319.09491960,593,6.10366200,44461.86080196,0
1586448660000,7280.00000000,7283.41000000,7275.53000000,7277.04000000,20.62146600,1586448719999,150096.62820677,575,7.56007700,55032.64823811,0
1586448720000,7277.61000000,7281.12000000,7273.69000000,7278.85000000,38.79575100,1586448779999,282327.22919897,510,14.72522900,107176.88228996,0
1586448780000,7279.23000000,7279.86000000,7275.00000000,7277.76000000,18.16295200,1586448839999,132180.33162024,430,6.31566800,45962.14411875,0
1586448840000,7277.70000000,7277.76000000,7269.38000000,7272.51000000,23.04460200,1586448899999,167594.52715568,419,12.23860700,89000.90158750,0
1586448900000,7272.89000000,7283.96000000,7272.54000000,7283.71000000,20.37871300,1586448959999,148343.89269536,397,9.66173900,70322.61807049,0
1586448960000,7283.89000000,7288.31000000,7283.89000000,7286.95000000,23.41293300,1586449019999,170595.79719717,362,13.46365300,98102.87581550,0
1586449020000,7286.99000000,7293.10000000,7286.64000000,7289.61000000,23.86245200,1586449079999,173960.12289855,432,18.53292500,135108.60606229,0
1586449080000,7290.03000000,7292.01000000,7285.05000000,7287.84000000,20.14056900,1586449139999,146803.03843204,446,6.91274900,50386.03594875,0
1586449140000,7287.79000000,7294.83000000,7287.79000000,7292.56000000,19.30985000,1586449199999,140807.42638722,498,7.79642700,56851.73800175,0
1586449200000,7292.55000000,7295.00000000,7286.25000000,7288.74000000,67.03245600,1586449259999,488712.20656556,558,16.52094800,120478.84699753,0
1586449260000,7287.72000000,7289.69000000,7285.01000000,7285.52000000,29.05953000,1586449319999,211766.89615510,455,15.41407700,112331.52320507,0
1586449320000,7285.52000000,7292.00000000,7285.37000000,7291.99000000,16.51197200,1586449379999,120366.07624369,291,8.10973400,59118.19437774,0
1586449380000,7291.99000000,7294.00000000,7289.00000000,7290.32000000,15.32887100,1586449439999,111768.74332803,395,6.33017000,46156.77152262,0
1586449440000,7290.32000000,7293.29000000,7285.01000000,7285.78000000,39.04970700,1586449499999,284681.51100556,477,17.80823000,129833.89365802,0
1586449500000,7285.85000000,7287.10000000,7280.62000000,7281.75000000,16.49214600,1586449559999,120118.56154543,487,4.53947100,33066.53746710,0
1586449560000,7281.62000000,7282.22000000,7277.62000000,7278.78000000,55.45270600,1586449619999,403743.68980282,413,7.60550200,55374.01750256,0
1586449620000,7278.37000000,7284.67000000,7276.92000000,7283.03000000,36.56355700,1586449679999,266152.01372317,436,28.86391200,210094.72088107,0
1586449680000,7283.07000000,7287.44000000,7280.05000000,7280.97000000,16.47236600,1586449739999,119985.31167035,353,2.47404400,18018.52280056,0
1586449740000,7281.40000000,7287.53000000,7281.02000000,7282.23000000,12.56732000,1586449799999,91544.18356265,387,4.04860100,29489.34830951,0
1586449800000,7282.25000000,7287.38000000,7280.49000000,7286.38000000,21.58409000,1586449859999,157250.78251857,389,9.08833200,66216.41620094,0
1586449860000,7286.38000000,7291.25000000,7286.15000000,7289.81000000,21.93849300,1586449919999,159913.80558295,336,14.31142900,104323.70647259,0
1586449920000,7289.24000000,7293.30000000,7288.12000000,7291.44000000,21.98060200,1586449979999,160260.91192111,396,9.06744600,66111.60036754,0
1586449980000,7291.32000000,7292.90000000,7286.18000000,7287.99000000,22.03450000,1586450039999,160621.79373601,417,9.35548300,68198.15599553,0
1586450040000,7287.99000000,7292.00000000,7287.33000000,7287.45000000,21.10750800,1586450099999,153864.99847841,476,9.49274500,69199.13799807,0
1586450100000,7287.51000000,7290.40000000,7285.01000000,7287.35000000,21.70005100,1586450159999,158134.89388968,560,9.90565200,72192.03259188,0
1586450160000,7286.73000000,7290.49000000,7285.02000000,7287.79000000,14.87398400,1586450219999,108416.43550768,386,8.75810400,63841.31660793,0
1586450220000,7287.32000000,7290.39000000,7286.55000000,7290.39000000,8.47606000,1586450279999,61784.71643994,229,5.38462800,39251.02903304,0
1586450280000,7290.38000000,7292.71000000,7286.95000000,7292.68000000,24.06698800,1586450339999,175444.52544769,326,11.02307100,80358.85031458,0
1586450340000,7291.96000000,7292.50000000,7288.28000000,7291.35000000,13.89945100,1586450399999,101336.11090447,340,7.08069700,51622.97998366,0
1586450400000,7291.35000000,7292.56000000,7290.25000000,7291.69000000,17.76035800,1586450459999,129501.47623395,324,14.20911600,103608.26028250,0
1586450460000,7291.67000000,7291.68000000,7280.00000000,7280.76000000,51.42772400,1586450519999,374557.19788843,814,14.09796700,102679.19464968,0
1586450520000,7280.58000000,7282.55000000,7275.00000000,7275.01000000,44.52092300,1586450579999,324084.32631623,677,20.05469600,146001.58789531,0
1586450580000,7275.00000000,7276.02000000,7266.66000000,7274.91000000,72.01807400,1586450639999,523678.84711229,744,51.41902500,373909.82327755,0
1586450640000,7274.90000000,7280.00000000,7274.63000000,7276.78000000,20.80267500,1586450699999,151418.44239670,316,15.77062600,114796.17982252,0
1586450700000,7276.78000000,7278.91000000,7272.03000000,7276.24000000,50.18114400,1586450759999,365121.94892358,526,22.08526900,160689.84782312,0
1586450760000,7276.09000000,7280.00000000,7275.05000000,7280.00000000,27.24652700,1586450819999,198323.95460362,455,17.53083200,127608.80830286,0
1586450820000,7280.00000000,7284.62000000,7277.83000000,7284.34000000,66.63008600,1586450879999,485142.45186277,505,42.08224800,306397.25020677,0
1586450880000,7284.34000000,7285.00000000,7276.37000000,7279.13000000,45.27023300,1586450939999,329609.46059596,444,17.39815100,126681.19289033,0
1586450940000,7278.98000000,7282.31000000,7277.00000000,7277.00000000,31.26458800,1586450999999,227587.95120466,356,6.37318900,46399.52014673,0
1586451000000,7277.00000000,7283.99000000,7274.22000000,7280.60000000,25.82707000,1586451059999,188008.31731885,443,18.80500800,136893.48578901,0
1586451060000,7280.24000000,7282.97000000,7275.33000000,7277.89000000,56.59160400,1586451119999,411993.31121150,437,25.75903900,187514.30294852,0
1586451120000,7277.89000000,7277.89000000,7267.12000000,7268.64000000,19.70725300,1586451179999,143320.88067432,435,7.98538100,58078.45961542,0
1586451180000,7268.70000000,7278.42000000,7268.45000000,7277.68000000,48.58570300,1586451239999,353336.79033503,425,32.19046300,234105.37283265,0
1586451240000,7277.65000000,7277.75000000,7270.00000000,7272.77000000,16.70807400,1586451299999,121539.14729199,329,10.31071700,75007.80031066,0
1586451300000,7273.00000000,7273.00000000,7267.86000000,7271.99000000,31.16647900,1586451359999,226596.02374873,346,10.01500100,72811.41322578,0
1586451360000,7271.73000000,7280.79000000,7267.88000000,7279.86000000,83.55791900,1586451419999,608121.15965504,404,29.96144700,217956.68436930,0
1586451420000,7279.38000000,7282.43000000,7276.29000000,7279.42000000,12.71493900,1586451479999,92564.13460740,304,7.41277200,53967.44078774,0
1586451480000,7279.79000000,7283.56000000,7279.49000000,7283.56000000,6.24573900,1586451539999,45478.68232039,281,1.54410000,11244.27629133,0
1586451540000,7283.23000000,7284.90000000,7275.79000000,7280.75000000,28.52436100,1586451599999,207657.20011151,351,4.48357700,32648.86063600,0
1586451600000,7280.00000000,7280.48000000,7271.77000000,7278.20000000,37.96146100,1586451659999,276173.83472308,480,24.25997900,176497.12257070,0
1586451660000,7278.20000000,7280.00000000,7275.55000000,7279.02000000,11.72320800,1586451719999,85322.97549634,268,6.14635800,44734.58693974,0
1586451720000,7279.44000000,7279.61000000,7275.02000000,7276.98000000,22.79211800,1586451779999,165854.25609447,332,12.76679100,92896.44760030,0
1586451780000,7276.99000000,7285.37000000,7276.95000000,7285.02000000,39.27090100,1586451839999,285954.22739425,412,28.89517500,210383.91701478,0
1586451840000,7284.80000000,7285.48000000,7281.03000000,7282.02000000,33.14562800,1586451899999,241411.49144657,458,7.03414800,51234.67024309,0
1586451900000,7281.44000000,7288.61000000,7280.73000000,7284.68000000,26.19666800,1586451959999,190820.60236770,361,16.66720100,121422.30912105,0
1586451960000,7284.69000000,7289.47000000,7282.37000000,7288.96000000,39.79689000,1586452019999,289940.27378327,439,9.33905900,68058.28523766,0
1586452020000,7288.79000000,7294.99000000,7284.94000000,7293.38000000,60.21360000,1586452079999,438984.47446925,591,24.48721400,178548.42511442,0
1586452080000,7293.40000000,7304.87000000,7293.40000000,7303.51000000,88.75462700,1586452139999,647930.18465945,906,59.65088600,435460.72767066,0
1586452140000,7303.75000000,7312.00000000,7299.62000000,7310.00000000,154.79379000,1586452199999,1131150.49878294,1274,67.17779900,490814.39958417,0
1586452200000,7310.41000000,7310.98000000,7301.29000000,7304.10000000,87.86979200,1586452259999,642192.08050817,709,8.84410900,64617.74102803,0
1586452260000,7303.90000000,7304.86000000,7300.08000000,7304.06000000,23.89445700,1586452319999,174510.05460488,288,7.45231600,54428.07731133,0
1586452320000,7304.79000000,7307.01000000,7304.00000000,7305.97000000,26.23604100,1586452379999,191660.33258539,307,9.87291800,72123.28163448,0
1586452380000,7305.08000000,7306.07000000,7304.00000000,7304.00000000,24.88891800,1586452439999,181794.05683578,271,4.01260300,29310.58063945,0
1586452440000,7304.00000000,7304.99000000,7295.00000000,7296.67000000,22.66856000,1586452499999,165496.13454196,439,4.89224000,35716.78675672,0
1586452500000,7296.44000000,7299.05000000,7290.90000000,7293.47000000,38.32975200,1586452559999,279620.25172928,628,8.05850100,58789.26705965,0
1586452560000,7293.48000000,7296.89000000,7292.27000000,7293.42000000,12.74141900,1586452619999,92945.24023391,323,6.08794800,44411.85882943,0
1586452620000,7293.50000000,7297.10000000,7291.07000000,7295.54000000,19.51019700,1586452679999,142298.79682499,329,7.57842200,55281.56404878,0
1586452680000,7294.90000000,7298.94000000,7292.77000000,7298.56000000,19.20240400,1586452739999,140101.70692558,342,9.78517700,71393.25816889,0
1586452740000,7298.55000000,7303.62000000,7296.60000000,7301.10000000,28.23125800,1586452799999,206087.92926820,399,12.62583700,92180.24254951,0
1586452800000,7300.52000000,7302.75000000,7300.42000000,7301.01000000,16.76815000,1586452859999,122429.24826261,210,3.94774800,28825.43423124,0
1586452860000,7301.02000000,7313.70000000,7301.00000000,7311.47000000,43.51289300,1586452919999,317959.00232608,585,27.44259400,200514.76129494,0
1586452920000,7311.39000000,7314.12000000,7307.42000000,7307.43000000,24.01022100,1586452979999,175534.57725345,385,16.30046000,119169.18171762,0
1586452980000,7307.42000000,7311.22000000,7305.00000000,7305.00000000,19.35196700,1586453039999,141408.93422401,351,6.86549000,50171.74570465,0
1586453040000,7305.01000000,7305.19000000,7297.66000000,7302.69000000,28.90371700,1586453099999,211049.69178506,541,10.07447500,73564.83959030,0
1586453100000,7302.08000000,7302.69000000,7293.15000000,7298.44000000,28.89397600,1586453159999,210873.11333942,563,12.62626200,92151.87470934,0
1586453160000,7298.64000000,7303.84000000,7295.57000000,7302.07000000,13.28187800,1586453219999,96958.25745993,333,5.40381600,39450.21815279,0
1586453220000,7302.51000000,7303.45000000,7298.19000000,7299.93000000,8.41205900,1586453279999,61415.16657482,206,1.76998100,12922.21034589,0
1586453280000,7299.80000000,7299.91000000,7295.51000000,7299.50000000,16.21455200,1586453339999,118332.85152589,349,8.30398500,60600.28623567,0
1586453340000,7299.50000000,7307.42000000,7295.50000000,7307.09000000,20.52176000,1586453399999,149798.20975366,360,12.55434400,91632.05366363,0
1586453400000,7307.42000000,7308.00000000,7304.85000000,7306.88000000,14.26434100,1586453459999,104219.64375340,328,2.81816500,20590.42137807,0
1586453460000,7307.16000000,7309.78000000,7301.19000000,7302.39000000,30.60512900,1586453519999,223630.90148323,500,13.82254600,101001.95138689,0
1586453520000,7301.93000000,7306.25000000,7301.44000000,7305.36000000,23.12879000,1586453579999,168906.08045987,402,3.19061500,23300.33894165,0
1586453580000,7305.36000000,7310.36000000,7305.13000000,7310.23000000,28.82583500,1586453639999,210673.12985693,340,19.15881600,140025.00960708,0
1586453640000,7310.35000000,7310.36000000,7305.18000000,7308.88000000,86.15991200,1586453699999,629533.79603254,440,50.51222700,369036.03080535,0
1586453700000,7308.56000000,7309.72000000,7304.64000000,7304.94000000,34.59135300,1586453759999,252762.13911075,456,7.15460900,52285.62917770,0
1586453760000,7304.05000000,7305.01000000,7300.00000000,7300.63000000,27.42610500,1586453819999,200276.32501789,469,5.36011900,39142.91212795,0
1586453820000,7300.56000000,7305.00000000,7300.03000000,7300.35000000,19.17111300,1586453879999,139981.56778661,432,5.13848900,37520.89928663,0
1586453880000,7300.34000000,7304.24000000,7300.34000000,7302.37000000,18.92923400,1586453939999,138221.01314998,342,9.32151900,68067.41090203,0
1586453940000,7302.36000000,7303.76000000,7292.86000000,7295.70000000,91.11167800,1586453999999,664959.68420267,794,22.32113400,162922.50324268,0
1586454000000,7296.09000000,7299.95000000,7295.26000000,7298.58000000,13.49086000,1586454059999,98455.75728601,295,3.68970600,26926.85232390,0
1586454060000,7298.58000000,7300.08000000,7296.18000000,7299.01000000,14.30871700,1586454119999,104432.23045627,354,5.16222300,37680.20178416,0
1586454120000,7298.88000000,7298.97000000,7296.25000000,7297.74000000,13.32257800,1586454179999,97222.40951084,335,3.72971700,27218.64792265,0
1586454180000,7297.74000000,7299.99000000,7297.09000000,7298.18000000,16.50129500,1586454239999,120440.12783314,329,5.19156100,37893.35899430,0
1586454240000,7298.18000000,7302.18000000,7298.18000000,7298.96000000,31.93775100,1586454299999,233156.88347052,346,18.08307700,132003.34904388,0
1586454300000,7298.92000000,7299.39000000,7291.44000000,7293.10000000,40.67824100,1586454359999,296749.49670637,616,17.22998300,125699.76182514,0
1586454360000,7293.05000000,7293.98000000,7290.21000000,7292.02000000,21.01865400,1586454419999,153270.81416867,420,3.83059900,27935.77671523,0
1586454420000,7291.81000000,7293.35000000,7282.09000000,7286.93000000,72.81222300,1586454479999,530647.22632998,924,22.66248300,165161.57083168,0
1586454480000,7286.92000000,7286.92000000,7280.00000000,7284.91000000,35.62721800,1586454539999,259501.89541205,502,9.21484300,67117.27182272,0
1586454540000,7284.91000000,7288.14000000,7283.30000000,7287.05000000,20.13923600,1586454599999,146757.90596593,376,12.90139100,94016.65837363,0
1586454600000,7287.05000000,7289.27000000,7285.00000000,7285.00000000,24.75581700,1586454659999,180398.90493631,394,12.48504600,90982.05884282,0
1586454660000,7285.32000000,7286.44000000,7280.87000000,7286.44000000,59.44959800,1586454719999,433004.47162935,450,38.87939900,283169.82212785,0
1586454720000,7286.44000000,7294.16000000,7286.31000000,7288.79000000,18.73665300,1586454779999,136606.59345026,361,8.86410600,64640.39200095,0
1586454780000,7288.79000000,7291.42000000,7286.00000000,7286.89000000,7.79038400,1586454839999,56786.27048764,272,2.97209900,21664.84791006,0
1586454840000,7286.38000000,7287.95000000,7282.64000000,7283.69000000,16.89978000,1586454899999,123120.55378932,282,2.20744800,16082.65957615,0
1586454900000,7284.19000000,7288.49000000,7280.98000000,7284.73000000,11.24641200,1586454959999,81934.47042088,322,3.61290700,26322.60484900,0
1586454960000,7284.01000000,7284.01000000,7280.41000000,7281.74000000,11.17539300,1586455019999,81383.81239669,257,3.79759900,27655.37055153,0
1586455020000,7281.50000000,7294.25000000,7280.41000000,7290.16000000,41.07635100,1586455079999,299382.27028334,540,29.10854000,212176.08633795,0
1586455080000,7290.33000000,7297.95000000,7289.86000000,7294.52000000,16.35654200,1586455139999,119315.49918089,295,9.53252700,69543.38308823,0
1586455140000,7294.53000000,7298.52000000,7291.64000000,7295.05000000,17.20134900,1586455199999,125485.22301185,316,12.48151800,91058.90983190,0
1586455200000,7295.05000000,7296.25000000,7292.27000000,7294.63000000,9.85940100,1586455259999,71922.29274895,403,5.29260000,38610.19786884,0
1586455260000,7294.22000000,7294.36000000,7288.00000000,7289.40000000,34.62948200,1586455319999,252520.29272902,331,4.65958200,33966.42869163,0
1586455320000,7289.40000000,7289.69000000,7280.00000000,7280.02000000,36.63806800,1586455379999,266839.99798504,585,11.28225600,82175.39928316,0
1586455380000,7280.05000000,7284.66000000,7278.00000000,7278.01000000,24.65695700,1586455439999,179524.16086257,403,8.48078300,61755.19337289,0
1586455440000,7278.32000000,7279.95000000,7272.51000000,7274.91000000,36.12427100,1586455499999,262840.17649432,494,12.16655800,88527.26637626,0
1586455500000,7274.50000000,7275.28000000,7262.00000000,7266.71000000,93.66087500,1586455559999,680874.95359481,836,31.18623900,226723.22571555,0
1586455560000,7266.67000000,7277.80000000,7265.45000000,7276.32000000,116.18051700,1586455619999,844649.55754575,802,93.85715600,682328.68827926,0
1586455620000,7276.32000000,7276.32000000,7265.02000000,7269.53000000,49.40146700,1586455679999,359108.10474156,460,15.15250900,110174.38962292,0
1586455680000,7268.78000000,7273.49000000,7266.23000000,7269.37000000,22.76939900,1586455739999,165520.08262592,416,16.34816000,118844.62602447,0
1586455740000,7269.29000000,7275.00000000,7267.68000000,7275.00000000,39.21435300,1586455799999,285093.92042955,469,28.23099600,205245.58523809,0
1586455800000,7274.99000000,7282.02000000,7271.83000000,7278.84000000,36.58903500,1586455859999,266290.90347464,490,21.15145400,153925.01666194,0
1586455860000,7278.50000000,7280.26000000,7275.45000000,7275.46000000,25.64016500,1586455919999,186599.59186955,384,16.78863900,122186.21718274,0
1586455920000,7275.46000000,7280.67000000,7271.64000000,7274.57000000,21.43912300,1586455979999,156002.07763969,355,13.05520400,95004.04033441,0
1586455980000,7274.58000000,7275.31000000,7269.04000000,7273.07000000,22.92638900,1586456039999,166703.05795066,325,11.62024400,84495.37855027,0
1586456040000,7272.53000000,7276.37000000,7268.72000000,7273.12000000,20.19599400,1586456099999,146894.55313346,487,15.15357700,110218.25423749,0
1586456100000,7273.12000000,7274.74000000,7270.00000000,7274.49000000,15.44019700,1586456159999,112291.06856957,397,9.78004000,71125.98210339,0
1586456160000,7274.42000000,7277.88000000,7273.64000000,7277.69000000,21.96832600,1586456219999,159845.00531244,513,14.29811700,104034.95595180,0
1586456220000,7277.69000000,7278.96000000,7274.07000000,7275.14000000,19.82858200,1586456279999,144286.01988110,424,13.19496800,96018.88726600,0
1586456280000,7275.14000000,7277.31000000,7273.26000000,7274.26000000,10.17385400,1586456339999,74017.12373029,317,6.08559600,44274.91476681,0
1586456340000,7274.26000000,7274.26000000,7270.43000000,7272.61000000,33.28323700,1586456399999,242044.51915048,356,9.05732000,65874.02449364,0
1586456400000,7272.60000000,7274.98000000,7272.57000000,7272.94000000,15.06870900,1586456459999,109602.93092760,271,10.49746900,76355.40711747,0
1586456460000,7272.95000000,7279.68000000,7271.92000000,7278.45000000,17.27783300,1586456519999,125689.44085583,270,11.10556100,80786.44498113,0
1586456520000,7278.13000000,7290.00000000,7270.98000000,7288.09000000,106.33548300,1586456579999,774180.73113636,775,66.72726700,485904.21748806,0
1586456580000,7287.42000000,7289.11000000,7282.50000000,7283.42000000,14.75862300,1586456639999,107526.59727996,289,6.64334700,48407.50490431,0
1586456640000,7282.51000000,7287.67000000,7280.28000000,7284.57000000,11.28018800,1586456699999,82163.49312032,263,6.72649200,48996.09886473,0
1586456700000,7284.16000000,7287.39000000,7282.87000000,7285.52000000,21.73996600,1586456759999,158378.23831892,303,12.41042100,90413.53284678,0
1586456760000,7285.57000000,7285.78000000,7282.65000000,7282.67000000,12.87341100,1586456819999,93773.45982212,172,5.44032800,39630.70484031,0
1586456820000,7282.67000000,7286.03000000,7280.00000000,7280.01000000,33.17524600,1586456879999,241626.36700947,265,13.73345600,100024.67366258,0
1586456880000,7280.01000000,7280.68000000,7274.05000000,7274.35000000,16.72222900,1586456939999,121674.02249941,390,9.94406100,72356.46346184,0
1586456940000,7274.36000000,7277.32000000,7270.15000000,7274.31000000,36.84641400,1586456999999,268028.53187437,468,24.41430800,177596.08241531,0
1586457000000,7274.23000000,7278.46000000,7272.61000000,7278.45000000,80.19245500,1586457059999,583403.36461646,331,75.60744000,550050.09920459,0
1586457060000,7278.46000000,7288.14000000,7277.61000000,7286.34000000,40.47969600,1586457119999,294822.34030689,524,32.87341000,239430.72626182,0
1586457120000,7285.80000000,7288.14000000,7282.13000000,7282.60000000,26.40750200,1586457179999,192388.26884980,368,9.82145900,71557.07588579,0
1586457180000,7282.63000000,7288.00000000,7282.63000000,7285.82000000,13.04777200,1586457239999,95058.31198567,266,9.48059800,69070.34476735,0
1586457240000,7285.17000000,7287.98000000,7278.95000000,7280.65000000,27.43224500,1586457299999,199788.35870379,362,15.23112200,110926.60812490,0
1586457300000,7280.64000000,7284.75000000,7279.13000000,7283.09000000,7.14405800,1586457359999,52024.65776006,291,3.74644500,27282.02050425,0
1586457360000,7283.08000000,7284.57000000,7278.00000000,7278.73000000,12.32899400,1586457419999,89766.85357790,221,3.74012400,27231.74516488,0
1586457420000,7278.72000000,7280.00000000,7273.99000000,7279.57000000,15.73069500,1586457479999,114472.64070951,302,7.45162100,54226.33348095,0
1586457480000,7279.36000000,7279.36000000,7275.68000000,7275.69000000,11.37667300,1586457539999,82798.15432507,228,5.81295700,42309.36463949,0
1586457540000,7275.69000000,7276.38000000,7271.44000000,7275.38000000,14.75446100,1586457599999,107323.56324829,307,4.27937900,31129.76650152,0
1586457600000,7275.37000000,7280.00000000,7273.32000000,7275.79000000,16.71143000,1586457659999,121606.26761796,382,8.85805600,64462.36337702,0
1586457660000,7275.15000000,7275.44000000,7269.76000000,7272.51000000,50.44380200,1586457719999,366763.39453058,321,31.88671100,231823.20587027,0
1586457720000,7272.51000000,7272.71000000,7245.50000000,7248.89000000,296.29232300,1586457779999,2149524.35535761,1722,41.31582600,299877.79840804,0
1586457780000,7248.90000000,7264.95000000,7248.83000000,7263.92000000,98.57177600,1586457839999,715398.87932904,860,54.91640000,398469.09601086,0
1586457840000,7263.87000000,7264.56000000,7258.97000000,7262.27000000,30.76110700,1586457899999,223385.92729650,436,16.05896300,116614.95536971,0
1586457900000,7261.51000000,7262.32000000,7256.00000000,7260.07000000,30.45730100,1586457959999,221101.12127784,483,9.75447100,70819.14372747,0
1586457960000,7260.07000000,7266.80000000,7259.27000000,7263.64000000,37.88131000,1586458019999,275119.24642061,754,27.41706300,199120.38191955,0
1586458020000,7262.74000000,7275.78000000,7262.33000000,7269.69000000,43.10740800,1586458079999,313417.57518483,852,31.81233800,231292.44676834,0
1586458080000,7269.69000000,7273.47000000,7267.58000000,7269.28000000,30.57097800,1586458139999,222253.87492754,448,23.10555700,167982.89958278,0
1586458140000,7269.28000000,7270.46000000,7260.87000000,7265.93000000,49.76683900,1586458199999,361559.75479966,678,25.76906600,187260.35298668,0
1586458200000,7265.94000000,7267.78000000,7257.91000000,7258.31000000,26.96187700,1586458259999,195796.51282261,350,2.49561500,18123.81508854,0
1586458260000,7258.38000000,7261.66000000,7246.59000000,7253.06000000,123.14458600,1586458319999,893165.46948891,984,59.67618700,432805.52071856,0
1586458320000,7253.20000000,7257.32000000,7243.66000000,7253.53000000,64.02794100,1586458379999,464188.09818482,573,20.15232600,146163.90260167,0
1586458380000,7252.92000000,7260.00000000,7252.92000000,7258.11000000,24.69758000,1586458439999,179219.80185014,430,14.57891500,105794.51140081,0
1586458440000,7258.09000000,7260.00000000,7253.04000000,7253.92000000,36.31938100,1586458499999,263578.52518513,545,24.66324800,178989.97498312,0
1586458500000,7253.92000000,7256.00000000,7232.00000000,7233.68000000,153.32011400,1586458559999,1110074.94933848,1495,44.38813900,321342.66612340,0
1586458560000,7233.67000000,7248.81000000,7232.00000000,7245.40000000,126.61631600,1586458619999,916854.01112038,876,87.26401900,631969.83046482,0
1586458620000,7245.51000000,7250.00000000,7240.14000000,7248.26000000,56.44376300,1586458679999,408969.66707849,658,36.04600600,261162.34998204,0
1586458680000,7248.42000000,7253.31000000,7247.43000000,7251.89000000,43.29638400,1586458739999,313893.83373842,596,30.58186300,221717.67898077,0
1586458740000,7252.14000000,7259.44000000,7251.10000000,7257.60000000,42.09520000,1586458799999,305436.30538385,710,24.62352000,178664.29955506,0
1586458800000,7257.87000000,7258.19000000,7253.52000000,7255.81000000,32.36133700,1586458859999,234794.86198259,481,17.61776300,127825.38436455,0
1586458860000,7255.96000000,7255.96000000,7243.87000000,7249.19000000,20.33990500,1586458919999,147446.14161641,423,4.44800200,32246.92722168,0
1586458920000,7248.72000000,7248.72000000,7243.25000000,7244.01000000,50.31087200,1586458979999,364517.65260936,405,17.35658100,125762.27160472,0
1586458980000,7244.28000000,7247.89000000,7244.01000000,7247.00000000,19.04756300,1586459039999,138016.79950156,312,7.96473300,57713.19385450,0
